Id,Reputation,TagScore,DisplayName,UpVotes,DownVotes,Views,AccountId
13565,19039,-1,Hannes Ovrén,1087,409,2671,7761
186202,15259,16,Natim,911,29,1296,62760
697911,8515,6,user697911,157,6,1220,357630
795237,165,-4,Sean,1,0,27,418584
24638,2277,4,Jake,587,8,289,12500
2825833,57,1,user2825833,3,0,3,3364963
125185,3047,3,Markus,115,8,281,42905
4920324,1,0,Yang,0,0,6,6337292
10772285,21,0,DataSc,1,0,2,14919484
10129635,312,4,mattc-7,10,0,29,14024134
8382452,139,4,Yuri Costa,5,0,28,11386805
16155250,1,0,schjo480,0,0,0,21864922
4153034,509,7,Martin,1034,16,52,5189768
16258635,1,-2,Rahul Gayke,0,0,0,21984061
12090783,21,2,Arun,0,0,2,16727527
8421500,15,0,dchurchwell,0,0,2,11490297
3263841,374,6,rv123,85,0,9,3954973
1261338,176,15,nivekmai,4,0,18,1313986
5335338,1,0,Manas Ranjan,0,0,2,6953474
1320407,1848,2,anurag,205,6,113,1389136
3578139,457,16,Bob Sacamano,50,0,200,4389062
13364448,463,9,colla,32,2,83,18350079
5191083,9,0,Vaibhav R. Patil,0,0,2,6736454
1068689,385,4,Mike Maxwell,3,0,58,1068955
1114920,13,0,Ripped Knees,0,0,9,1128180
3363611,59,1,VinK,1,0,7,4097191
912307,1012,5,Åsmund,32,14,76,543230
9238928,2841,2,Cena,35,11,439,12717375
13073427,1,-2,George,0,0,2,17988821
11130088,167,-1,ReinholdN,52,0,61,15427853
14918199,13,0,LocalMartingale,0,0,5,14688562
7147638,71,2,Zach C,27,0,43,9628981
5355171,35,0,user5355171,0,0,7,6983095
9346323,1,0,Steven Matthews,0,0,1,12925390
3209087,875,3,300,217,1,81,3874749
3361900,809,-1,Joy,56,4,111,4094800
2894356,129,1,user2894356,18,0,25,3455803
2580343,13,1,rgraves,0,0,4,3044203
167674,5455,39,w--,114,0,339,55966
8898746,21,0,Tang wei ,0,0,4,12191397
2997644,1030,1,yburyug,29,0,67,3591757
953807,613,3,Gamegoofs2,17,0,32,911976
12127778,1,-1,Ty Lane,0,0,3,16776637
12129970,69,0,Tamino W.,5,0,8,16779430
10138818,83,2,spyder,3,0,14,14036190
2366592,1459,6,python152,46,0,53,2746230
12093096,15,1,Carlo Hinojosa,0,0,9,15093536
6130540,2554,9,Clone,91,2,215,8115094
6458707,155,8,Chauncey ,15,0,51,8625313
14369884,1,0,LarsChrWiik,0,0,0,19631722
4236962,3,-1,meowz,0,0,8,5310394
7786533,31,-3,MASOUD,0,0,9,10569163
6423556,35,0,tom3800,7,0,11,8573549
4097152,397,0,J'onn J'onzz,0,0,20,5110358
9972520,45,1,Anisha Alluru,4,0,37,13815914
5762040,1052,1,Michal Zhradnk Nono3551,81,6,39,7595843
2147128,61,-2,Noah Puckett,0,0,25,2463539
3817518,1356,0,nyan314sn,12,0,58,4719097
13537136,53,0,gribaldi,0,0,4,18576619
4138561,15,0,Steven J. Ponessa,1,0,11,5169595
896317,3561,20,IordanouGiannis,38,2,512,482118
5856509,17,-6,Alberto Dorito,0,0,2,7734476
8447389,617,3,xaos_xv,93,5,95,11527345
6332055,41,0,Jammy,1,0,5,8438750
8318283,1,-2,Anuraag,0,0,2,11345761
14236974,3,0,MySurmise,0,0,0,19463076
12315514,35,1,shravan,1,0,8,17023680
9718743,73,6,Alan Otm,0,0,5,13469794
3161192,839,1,tobogranyte,23,0,56,3809949
6001703,31,0,Cheeseburgler,0,0,11,7950817
6042172,340,3,glezo,38,9,44,8010146
11674930,29,-3,daffa faiz,0,0,12,16171170
9979708,11,1,Mitchell Adams,0,0,13,13825199
2409793,9708,16,pkaramol,503,24,1279,2801644
1843846,51,5,user1843846,3,0,3,2068958
7802183,429,9,NRVA,35,0,71,10591930
6119348,21,2,Peter Cavallaro,0,0,1,8123539
3529440,125,3,Imran Salam,6,0,138,4321318
5736700,802,35,Riley Hughes,24,2,86,7557803
171672,3312,12,Oliver,162,0,104,57320
5877684,91,4,Shubhra Goyal,3,0,22,2683986
14523673,11,0,Marty,0,0,1,19828600
14484024,5,0,gulafshan saifi,0,0,0,19778556
4994462,131,0,then4p,5,0,3,6445962
4768304,1611,6,clemtoy,117,13,203,6112246
5433219,28,0,antlarac,3,0,4,7102100
5602128,1,-5,bailey kufel,0,0,6,7357996
11345647,91,2,user70711,8,0,15,15553961
1417624,2189,4,Demetris,504,2,121,856075
3601352,11,1,user3601352,0,0,2,4421579
9247039,1,0,Nitz,0,0,1,12730037
11113717,21,2,AustrianPython,0,0,5,15405458
3470253,303,0,JSarwer,41,3,23,4240121
7505304,372,2,Philipp M,9,1,34,7913411
9034647,65,2,Dani Freidus,205,0,12,12393830
1057074,157,1,Pdon,3,0,233,523242
3538342,392,1,Kfactor21,69,0,64,4333567
4364345,19,0,John Emaus,0,0,6,5491051
6540569,99,0,AdityaVV,11,0,20,8744900
4632724,11,0,sturon,0,0,0,5884206
14367712,1,0,Emil Bekker,0,0,1,19628965
12124621,83,3,Robin Nicole,2,0,12,16772489
4596596,12668,-10,ShanZhengYang,465,19,1107,5829313
11512523,25,2,Ian,4,0,2,15953856
7762964,29,0,Shivam Mishra,11,0,7,10534676
13488701,1,-3,ShivamFIL,0,0,0,18514214
2078964,328,6,wouterdobbels,2,0,10,2375445
8113319,13,0,roushan kumar,0,0,11,11047908
11574824,37,2,Warwick Logan,0,0,8,16037545
6022284,57,0,emilkaanna,0,0,15,7980878
15874990,11,1,joeblack,0,0,0,21536538
13904320,23,-1,Meera,1,0,52,19044997
9948582,103,7,prexos,1,0,19,13784211
2216108,1164,5,aste123,89,3,151,2552631
2228613,853,5,novon,4,0,75,2569525
8190482,49,2,happycampr,12,0,5,11160021
11563803,177,0,finmathstudent,7,0,7,12180932
8176285,4537,10,Ryan ,143,24,446,11138885
5984789,558,6,arnold,64,0,52,7726137
13608623,15,-1,Zarraki,5,0,4,18669447
4157918,221,0,Jfach,10,0,21,5197043
7633463,1,0,Rasok,0,0,1,10349689
13498694,3,0,Roni Göktas,0,0,2,18527036
4133952,75,2,Pete LoGiudice,3,0,8,5162887
1660013,1580,0,Alireza Farahani,1075,3,336,1827748
9813380,321,2,Pol Frances,95,0,46,13603385
3656255,107,3,JimForTheWin,6,0,4,4496589
1717251,170,0,Dipanwita Das,302,1,61,1901471
6582709,71,7,ForTheEvulz,0,0,1,5546388
4671908,1336,3,Colonder,377,25,275,5940490
2768906,181,0,Manish Singla,40,2,86,3290465
2884386,787,5,smargh,141,0,29,3442888
634149,21,2,cocit,0,0,2,713640
2908496,177,3,RuteNL,48,1,23,3415726
6886549,13,-2,Jester_of_brothers,0,0,17,9273231
10704355,33,3,W. Isham,0,0,1,14822545
553003,8737,1,Ptival,100,16,1067,265798
12583583,35,0,Hassan Zahin,3,0,9,17369098
878419,1225,2,Psirus,59,1,61,470945
4667349,1198,0,PKuhn,433,22,95,5933575
76701,71802,141,Ram Rachum,665,139,2934,28642
238985,2518,6,ApriOri,91,12,150,85798
12451871,11,-2,Kalaiarasi Gowtham,0,0,0,17199907
8773623,3,0,Maureen,0,0,1,11990290
549318,73,7,MedicalMath,0,0,15,689117
10742322,5,-2,mourcheh joon,0,0,10,14876398
10990159,1,0,spartan2923,0,0,0,15231016
15084650,13,0,Shalkds Sdlkfdm,2,0,5,20552182
9418361,15,0,JMac,0,0,3,13032354
3339122,1904,18,Lain,800,23,312,4063179
1520573,401,2,Michael Bailey,3,1,24,1382667
1264589,771,4,hugo,40,0,128,1318164
3449093,786,2,Malvinka,84,0,180,4211548
9137817,1,-3,ramzal,0,0,2,12559453
1183090,31,0,user1183090,0,0,156,1215384
906355,3,0,Bipin M,0,0,9,538232
3332879,675,-2,Cugomastik,67,11,119,4054391
2948347,3,0,Wayne Clark,0,0,4,325717
10355154,82,0,Najati Al-imam,7,0,27,14335560
6560453,49,0,間澤東雲,19,0,11,8774855
10250343,91,4,YoavShe,5,0,17,14189172
4597334,1,0,crosshat,0,0,2,5833549
5982652,90,0,Patrick,32,0,8,7921940
13582015,85,8,Sooheon Kim,3,0,1,18634869
8266026,43,3,Peter Shatwell,0,0,5,11270386
4416197,107,3,aryan singh,20,0,57,5570801
5660096,42,0,Neil,49,0,6,7442881
13464772,5,-1,Abhijithabhi,0,0,2,18483156
2127993,109,0,Kyle772,5,0,9,2438901
8025090,11,1,Nicolas ,0,0,1,10917791
13732020,29,-1,iXanderM,0,0,7,18827470
5668813,31,1,Mendel,0,0,8,7455378
3778914,193,1,user3778914,504,0,18,4665832
11401917,139,0,monoidaltransform,2,0,9,15298861
113450,589,2,Chris,55,2,96,39354
14882039,13,1,Marco Bobinger,2,0,10,20290225
2582622,1052,0,halapgos1,151,2,117,3047346
105334,2057,5,hithwen,663,24,323,36886
14543064,3,0,Kevin A.,0,0,11,19852939
287693,3581,2,justik,154,1,166,108369
2897989,5532,21,lte__,37,25,596,3460817
14438679,1,0,IdanC1s2,0,0,3,19720160
59279,34975,6,Joonas Pulakka,2156,58,4261,23611
263109,3611,330,Oren_H,66,1,80,96882
11970698,3,0,Dave 3652,0,0,1,16566203
12165101,3,0,IdontLikeNames,0,0,3,16825760
16067383,3,0,tuckspyder,0,0,1,21763079
14104417,21,0,rob_irkland,3,0,7,19295339
8476238,85,0,Vigneshwar Thiyagarajan,3,0,21,11568900
4531270,28642,8,pylang,1471,9,1459,5737711
8447558,31,3,Jose Carvajal,6,0,2,11527583
8096974,95,3,volkerH,1,0,9,11023386
4388930,9,-3,Hannibal,0,0,1,5528008
1871528,1381,8,user1871528,31,0,157,2104987
13660899,3,0,sherry,0,0,13,16761426
13679941,11,0,Neil Lunavat,0,0,15,17541865
3776938,2659,14,AJG519,64,0,108,4663172
1041098,41,-1,jintoreedwine,0,0,3,1033209
1101009,477,6,Aya,7,0,61,1110442
9206839,69,-1,Andrea Pattarini,1,0,23,12668470
15076455,11,0,Xing,0,0,1,20541667
986265,147,0,pvoj,108,0,19,962145
2649869,346,-2,mateo_io,8,0,40,3132538
226473,17849,0,Ramy,651,16,848,79986
8930714,71,0,Yan Chih Ying,4,0,10,12236434
10563082,29,0,Adrian J G,5,0,13,14625636
14823310,48,0,pac,2,0,2,20210198
7060716,21,0,Avinash Akotkar,0,0,26,5935266
7107229,13,1,AAhmed,0,0,1,9568903
111833,4543,55,Sasha,33,0,461,38866
365238,4030,158,Juliusz Gonera,291,9,335,151395
2911707,139,0,Anthony,9,0,4,2270557
5040665,323,0,Karthik,47,0,44,875810
2718796,1263,50,John,23,0,124,3221430
2108462,835,0,user2108462,122,0,60,2413982
9549894,65,0,philomath,271,0,18,11967180
13517944,13,1,DSchlingel,0,0,9,4543207
4683649,13,1,Programming enthusiast,0,0,0,5957576
333023,61,4,Graham,0,0,2,613850
194594,1211,0,Klaus,140,3,104,66301
12446869,1,0,NewToCode,0,0,2,17193541
6804361,211,5,Panda,34,0,49,5006489
12528173,103,0,Syrocco,6,0,0,16000235
14539662,21,2,Sail,0,0,1,19848685
8768917,133,1,Jackon,0,0,7,11983861
12648302,31,0,Pavan Chauhan,0,0,1,17447617
8890565,15,-1,kwak,0,0,21,12178139
725872,1709,1,agis,69,1,230,375193
3623123,1075,-2,Mauro Gentile,55,0,140,4451339
5700214,683,5,Carmen,25,0,67,7502377
15095314,11,1,Jake Sandes,0,0,1,20565924
9548334,714,0,als9xd,25,0,105,13221854
7651136,91,1,Ganesh Thampi,9,0,25,10374559
2908209,5,-4,user2908209,0,0,7,3474671
12364974,11,0,Diana A,0,0,5,17088304
20336,51662,12,EMP,2068,241,1446,10702
271789,1839,10,zefciu,331,16,226,100923
4757812,89,4,nevertoolateyet,3,0,16,6097441
3507033,115,7,edmondawad,1,0,2,4290531
1595970,11,1,user1595970,0,0,2,1745671
7550636,859,4,mamafoku,110,5,87,9728606
1530967,444,0,Tom Close,85,2,55,1663054
15221513,23,0,Hansika Sachdeva,1,0,10,20728995
9459553,1,0,W. Dont,0,0,0,13092605
15090894,1,0,Ibteeker Mahir Isham,0,0,1,20560219
3439441,153,0,RubyJ,25,0,14,4198716
5220257,1208,9,Asim,342,28,261,6779424
7429448,79,3,pyguy,0,0,11,10049108
3503385,33,2,Xenox,0,0,3,4285403
1412258,15,0,lime,1,0,4,1509862
9434674,77,1,iman_sh77,10,0,19,13055750
854166,272,2,jack-all-trades,5,0,67,455783
5067684,45,3,S.Al,5,0,16,6554539
9056610,13,1,lapolis,0,0,0,12436355
9193202,1,0,James Lai,0,0,3,12648119
7292812,5,-3,Ashesh Pradhan,0,0,0,9844949
7539942,31,1,Ashok,2,0,3,10213552
3034696,1997,1,prfarlow,32,20,113,1504433
5496857,41,2,Heyszan,2,0,13,7199132
1507031,41,2,kokocrunch,2,0,9,1632810
7090133,609,2,Leoli,11,0,55,9542652
5234927,53,2,Eli,0,0,2,6801841
1312468,707,0,Felix,12,0,55,1379074
113411,1353,3,Ankur Chauhan,162,15,217,39339
15931,5703,15,E.Z.,490,7,259,8761
344128,492,7,frx,10,1,50,138890
2748626,17,1,user2748626,0,0,4,3263649
548123,316,8,Allan Deamon,339,5,31,262911
25981,7536,55,chollida,2120,14,974,13040
4667661,167,4,The_Fallen,5,0,25,5934048
8595891,416,0,Pranjal Doshi,205,5,56,11744825
10573049,13,1,kang xiuriu,0,0,6,14640270
6846348,346,3,Anshuman Tiwari,401,11,73,9214666
8566906,71,2,TravHola,1,0,47,11702269
10422280,191,5,luminare,24,1,14,7497221
135079,526,5,peterdemin,169,24,68,45776
15890088,11,1,Herr Feierabend,0,0,0,21554589
4339198,1121,4,Dave Lawrence,6,0,67,5455697
14301246,11,1,100Large,0,0,6,19544032
11754245,1,-1,Niquel,0,0,0,16277416
14213319,43,1,Sebastian Schmidt,3,0,3,19433395
12138688,19,0,Karishma Rastogi,0,0,15,15418768
4480164,43885,0,cyb3rZ,2654,86,4225,5663168
2458234,3259,23,7hi4g0,3535,4,399,2863495
8478297,1,-1,Paul Lochner,0,0,1,11571714
14239638,332,-2,Wallflower,211,0,31,19466441
14295419,29,0,progmos1,1,0,3,19536805
14367843,1,-2,Joshua Paul,0,0,5,19629124
11722059,3,0,Moe ,0,0,8,16234245
6114794,433,-1,Anderlecht,28,0,53,8116438
6121674,11,1,dannnyt97,0,0,1,8127117
10083766,13,0,RevCity,0,0,8,13963200
11353078,23,0,FutuRe,1,0,4,15733306
13300355,51,1,Sri,7,0,48,15910515
3935325,4808,1,villasv,2739,49,470,4881680
11645463,21,2,kongcs,0,0,3,16132116
2307683,1809,3,user2307683,15,0,106,2670092
3760497,65,0,Azeann,4,0,9,4640471
11487531,11,0,chen2485,0,0,1,15870098
9760446,1531,5,Arthur Dent,395,18,74,13529542
3988406,315,1,Vince Yau,1,0,51,4955744
7932273,11762,-1,Sociopath,2137,2159,2532,10782040
1910527,500,0,Copy and Paste,225,16,152,2155086
10401047,5,0,AnonymousFox,0,0,5,14398556
8592520,1,0,Jack gong,0,0,0,11739838
7002271,13,0,Rizwan Afgan,0,0,2,9414048
4920782,173,2,Raj ,6,0,16,6337875
3080315,1648,4,jz22,66,12,199,3700342
4685052,53,1,paetreph,0,0,10,5959449
4803603,1647,2,Mingyu Jeon,23,0,213,6162510
531942,29,0,user531942,0,0,1,253322
10459363,45,3,LuizAtalibA,1,0,8,14479770
2812716,33,2,user2812716,0,0,27,3347984
9910708,1000,2,lauren.marietta,601,3,159,13733844
13837765,39,-1,Jackson Davis,7,0,8,18962637
8232732,31,2,Garrett Crayton,0,0,14,10046705
8426808,83,2,Surya Palaniswamy,15,0,45,11498259
4591895,1,-1,Nakeia Barlow,0,0,7,5825247
4356579,790,2,Parag Bhingre,31,2,141,5479725
6498484,87,2,Datta,17,0,16,8683264
14344074,21,1,Hari Shankar,0,0,1,19598701
4313992,115,2,GemOfRoe,4,0,19,5420042
13813306,71,0,jesliu,6,0,9,18931279
6260947,808,1,Anindita Bhowmik,171,0,317,8333107
14084278,5,0,Rose Hoang,0,0,5,19270212
8536982,741,1,anderson,13,0,13,8999555
9882503,11,0,Aseer Ahmad Ansari,0,0,12,13695779
15645359,87,1,Code2D,9,0,18,21265023
11669397,63,3,anant,1,0,14,16163988
4093836,449,5,harveyD,18,0,28,5077378
10108827,15,-3,Aryana Li,0,0,6,13996073
7561347,1589,24,Hilar AK,20,10,400,10245396
7896849,8692,-1,Sreeram TP,618,1194,1377,10730644
9504443,25,0,Dane,0,0,8,12933447
11616717,1589,3,Axois,182,79,116,16094039
12637335,31,1,Leyvori,0,0,2,17433874
2909415,899,4,user2909415,24,3,57,3476313
657693,1168,4,mattdonders,149,16,135,332403
3012409,449,3,Mahesh Reddy Atla,5,0,117,3611544
791335,16329,184,Darwin Tech,213,5,680,416127
9096,289,0,PetroleumJelliffe,32,0,30,5592
12357799,699,0,izhang05,723,78,110,17078852
452274,13485,0,Matt,1042,2,678,204208
8834626,78,1,Kevin D,12,0,25,12084971
81711,5023,2,DLS,31,7,490,30060
6908296,1,0,F. Max,0,0,17,9303783
12670137,11,0,Gon E,0,0,8,17475096
7187007,1,-2,bea121,0,0,4,9687973
15627682,3,0,JezTong,0,0,0,21244845
13402300,11,1,Eric Conrad,0,0,1,18398591
6065920,1621,-4,ldevyataykina,86,0,260,8045605
9610001,15,0,TheKoaohan,0,0,8,13312263
5808856,1,0,B.chak,0,0,1,7664869
7815796,109,4,parth vadhadiya,7,0,13,10612218
9933161,3,0,Ashish Ghimire,0,0,0,13764210
7015235,40,0,Henrique De Paiva Ribeiro,3,0,1,9432017
778773,910,3,Eljay,49,4,115,408231
819384,185,2,Jan,33,0,15,773982
7663663,455,0,xiaojueguan,120,3,59,10393126
7864134,159,2,artre,17,0,111,10682557
2138792,1256,3,Sayok88,29,5,37,2452980
7625684,3681,3,HISI,133,50,312,10338398
7744508,13,0,fyzx92,0,0,26,9719399
3866549,1797,-4,jKraut,14,0,166,4786093
10604150,11,1,Domenick DelBuco,0,0,1,9966942
77595,9952,201,Ivo Flipse,5756,5,2091,28900
8623119,9,-2,W Singleton,0,0,3,11785055
82159,9852,29,Dat Chu,1031,9,983,30185
470772,9349,1,André Alçada Padez,544,11,911,215880
10701465,383,3,MaybeNextTime,8,2,17,14818242
8869277,1418,0,Jared Forth,1087,18,459,12147659
3014093,349,2,user3014093,0,0,60,3613658
8967576,1,-1,Balloones,0,0,1,12289694
13797748,23,2,James,1,0,0,18911826
10118692,41,1,zml,0,0,16,14009678
6164490,63,0,vivian,0,0,8,8189936
13778341,3,0,ali moradi,0,0,0,18887200
13995670,79,2,Ravishankar D,0,0,5,19159598
2537643,61,0,user2537643,0,0,19,2989859
12288494,1,0,Rupert Dunmil,0,0,10,16988273
10347520,1,0,Rosh,0,0,0,14325243
12254974,1,0,Howard Chang,0,0,2,16943748
8527801,173,1,F. K.,0,0,16,11644428
11831442,7,0,Allen Hawthorne,0,0,4,16380220
2381393,1442,0,RowanC,104,11,157,2765590
13841793,61,0,Gabriel ,2,0,13,18967580
11569145,15,1,Mazen M. Khattab,0,0,3,16029921
7415247,1472,3,Huzo,307,8,225,10025300
1041958,727,3,StormsEdge,93,28,172,1034253
1071865,667,10,pteehan,4,0,69,1073046
9136882,77,0,kyle hoell,1,0,77,12557941
11164822,116,0,Yantra Logistics,27,0,110,15476239
3154753,21,0,user3154753,0,0,4,3801123
1028237,1244,6,Verbal_Kint,112,2,195,1016855
3378450,125,0,Zeeshan,17,0,41,4117144
8958984,46,3,Benjamin Kolber,11,0,16,12274770
5078847,1108,4,Ali Khosro,237,2,154,6570721
5252013,241,3,Riddle00,27,0,46,6355011
7272945,41,0,waqar mumtaz,0,0,20,9816647
13034854,51,0,Aslan Madaev,2,0,8,17939177
6752348,537,0,lorenzo_campanile,629,0,40,9068203
12506209,111,10,Jackson,0,0,3,17270344
10533225,321,2,Arci Jeirico Malabanan,15,0,173,14583640
817963,1597,3,ario,187,0,42,432919
9043685,1,0,tamtm,0,0,2,12412057
2641825,8007,5,Paul Rougieux,943,6,701,3122286
206504,59724,-4,y2k,159,3,2324,71376
212195,955,52,Mel,9,0,83,73740
10587373,49,3,Nathan Cahn,8,0,16,14659821
9041228,341,0,Octavian Niculescu,38,0,47,12406591
4698463,9,0,DingyuChowMein,0,0,5,5978481
2964982,6102,4,FunkySayu,162,18,941,3549848
8201147,11,1,sourabh280289,0,0,2,11175380
10350125,17,1,Bbolt,7,0,21,14328820
11888755,91,6,DasGuyDatSucks,15,0,40,16456722
11935800,316,2,srgam,69,4,35,16519158
10217190,3,0,Nadeem,0,0,0,14143113
13998247,3,0,floaitzi,0,0,1,19162828
6509816,1551,6,yalpsid eman,980,16,273,8699404
14363793,49,0,Manifest,1,0,7,19623940
7823954,27,-2,Jordan Joe Cooper,9,0,26,10623697
13511372,99,2,Mohan,8,0,22,18543402
13529561,15,1,greg,0,0,5,12128862
10152203,126,1,Destiny,3,0,18,14054389
4425373,446,2,mgallagher,6,0,37,5584520
7062096,33,2,Maxperezt,5,0,1,9500978
10862144,800,2,RC0993,98,36,335,15050233
1319312,4266,6,N. McA.,153,54,369,1387683
9300136,113,1,Sakshi Gupta,5,0,37,12857140
9222954,141,3,Adam Beňko,3,0,41,12693908
1406443,925,0,Swarage,12,1,148,1502128
8976407,23,1,Atreyo Bhattacharjee,0,0,5,12302394
736070,3988,29,Dan,30,5,158,381429
5148990,180,0,Manusha,522,4,81,6673535
4657276,71,6,Vicky Karan,0,0,10,5919600
2859991,385,7,Dvir Itzko,82,1,122,3409741
698067,4923,5,shihpeng,203,1,307,357722
14877951,25,0,i y,0,0,8,20285110
8570841,313,2,N.W.,3,1,41,11707916
10465630,30,0,codingbryan,82,8,32,2590859
6860379,11,1,D Chowdhury,0,0,3,9235638
14854165,1,0,AdmiralDugong,0,0,4,20253875
14638688,1,0,LiKa,0,0,1,19973850
6802092,777,0,durisvk,16,0,61,9145856
10144136,1,0,sanjay khurana,0,0,1,14043203
2530000,1116,9,Tai,89,23,284,2979780
2553017,270,0,Ashiya,42,1,87,3009151
6555572,6890,3,Saurabh Agrawal,171,23,1582,8767721
9805615,159,0,Thomas Bernhard,35,0,9,13592697
10363113,462,4,snehil singh,40,0,90,14346347
4544561,2263,48,176coding,23,0,66,5756987
10096398,11,1,Rui Maciel,0,0,0,13980003
14028141,5,0,Hot Dog,0,0,2,19199984
4536717,53,0,Roger Erismann,4,0,11,5745316
6552427,1,-2,apexcs,0,0,1,8763019
15799913,11,1,현규박,0,0,0,21446407
1751310,91,8,KMarciszewski,0,0,24,1946210
13418190,3,-1,hobbgun,0,0,0,18420409
5986941,1080,0,geostocker,35,5,133,7928131
4015458,1112,-1,Sony Khan,101,3,152,4994295
4106031,1768,1,Alok Kumar Singh,199,6,227,5123022
6323337,70,0,Parker E.,124,0,11,8189578
10204021,83,-2,Collette jorike,2,0,17,9186847
8292878,61,1,R.Nancy,0,0,10,11309337
3892280,305,4,cnemri,28,0,21,4821792
968262,306,3,Chenxiong Qi,29,0,58,940034
6286863,11,0,user24580807245,0,0,0,8372085
3827449,310,4,Filippos Ser,9,1,52,4732120
5890355,309,2,Mark Li,7,0,73,7785241
4068678,5593,0,LetsPlayYahtzee,186,11,294,5069553
3867874,11,0,Øystein A. Smith,0,0,5,4787941
11572525,1,0,Adil Khurshid,0,0,5,16034444
3527830,195,2,Andrew Kuch,6,0,18,4318901
7541612,945,2,Guilherme de Lazari,881,1,107,10215897
3577996,1,0,user3577996,0,0,1,4388839
3700817,161,4,D3107,12,0,4,4557508
11643912,72,1,ankur singh,7,0,10,16129952
11662832,49,0,IROC,17,0,13,16155534
8037940,13,0,Avitesh Kesharwani,0,0,20,10936355
7934489,394,6,Alex,22,1,49,10785305
13628518,1,0,Elisabete,0,0,2,18694998
145567,13152,91,Dominic Bou-Samra,858,52,1565,48946
22610,5603,20,Andy Balaam,405,17,469,11665
260502,129,1,davedavedave,9,0,9,95709
10582772,486,12,Chipmunkafy,31,6,64,14653458
8612924,51,5,alex_rieber,0,0,0,11769479
10704850,3,0,Rob S,0,0,4,14823212
8588401,11,1,Bennett Norman,0,0,0,11733917
8716082,41,4,Suhaib Qazi,4,0,5,11910758
2812260,1233,3,kfan,77,0,21,3347344
12539042,85,0,traivsh,3,0,29,16722443
465587,887,0,fzkl,14,0,66,212641
10639382,1618,12,imantha,152,1,185,14732502
2999009,93,0,user2999009,0,0,14,3593624
1447992,3932,22,Web Master,86,3,363,1542121
13252452,15,0,0juronf,3,0,14,18209685
5775451,190,0,jduff1075,3,0,22,7616054
1267322,584,2,Anonymous,33,2,55,1321614
11106075,143,0,unfussygarlic,9,1,12,15394467
3467226,71,1,user3467226,0,0,21,4236130
7550772,1024,4,ibodi,810,7,152,10229442
1678192,179,2,Dima1982,46,0,30,1851788
15379779,9,-1,Sumit kumar,0,0,3,20934199
1064870,333,0,Sheile,7,0,12,1063838
1195909,3034,82,msampaio,558,1,198,1231402
199,17271,4,Brendan,739,0,1206,162
4981621,111,0,Baffin Chu,0,0,15,1810548
4730656,193,1,arch1t3cht30,9,0,10,4118559
2830866,9,0,Leylan,0,0,0,3371811
7386321,25,-1,Damon Daxtor,0,0,8,9984625
9350204,33,0,Abhishek Bhandari,6,0,26,12931233
7580352,889,2,Ian Fako,81,2,86,10272349
15134931,117,-1,Dno Tech,3,0,46,20617119
15159566,1,0,EnokiUN,0,0,2,20648724
11375223,141,1,pawelK,7,0,9,10502517
5285602,13,-3,Manlam Konyak Arolim,0,0,8,6877703
1789431,373,4,baco,7,0,28,1996586
3441049,1,-1,user3441049,0,0,1,4200930
11200266,23,2,Sem Sem,1,0,8,15525262
7466536,7,0,sasha,0,0,10,10103075
9431682,25,2,Esriak,0,0,6,13051498
3553138,868,1,Pavel,59,7,108,4353777
3651220,1,0,sindhu,0,0,6,4489870
5181689,71,3,Farukh Khan,5,0,87,6722102
11656914,69,2,NotDuplicateSL,11,0,5,16147738
10049527,81,1,Benjamin Kosten,6,0,18,13918381
6322422,21,2,David Alin,1,0,5,8424755
1956609,1932,11,user1956609,70,1,143,2216046
6233672,3,0,S.M,0,0,3,8292535
15430559,1,0,Muthaiyan,0,0,2,20999478
1934963,13,1,user1934963,0,0,4,2186705
11552346,63,3,Keagan McNew,1,0,8,10849548
5959930,1,-1,Pocketwarloc,0,0,4,7889053
11431798,1,0,Ergo251,0,0,2,15844071
1620744,276,-2,BBG_GIS,172,4,64,513066
1870832,6762,18,Max Power,639,19,731,2104023
9419418,293,3,dmn0972,18,0,33,13033826
5640161,467,0,Tfovid,6,0,107,7413537
7719336,1993,135,userPyGeo,3,0,112,10471646
15157057,1,-2,AzIs,0,0,1,20645430
15349552,1,0,Anou ar,0,0,1,20895082
7676920,644,3,basse,268,10,81,10411714
10448398,331,0,Thomas Rosa,27,1,19,14464549
8718999,23,0,ali,13,0,7,11914807
14508681,11,0,Drew Stapp,0,0,1,19809481
755934,4065,10,Daniel Kats,1961,47,598,393857
10797303,134,1,David,82,0,5,14956031
210801,1592,0,Doug Blank,108,14,125,73145
8684741,1,-1,Soliloquy  Li,0,0,2,11867650
2864114,1,0,Ccheese4,0,0,0,3414932
7343721,1320,0,cvanelteren,26,29,152,9920379
15242157,25,-2,NameBulist,1,0,1,20755645
881229,5677,135,Kara,1485,8105,8476,472642
10964677,11,0,droomore,0,0,2,15195049
3289771,13,-4,simalps,0,0,6,3990731
11187880,79,2,marOne,15,0,66,15508409
9425243,1,0,jaknn,0,0,6,13042225
3132976,1344,2,Pavel Zagalsky,144,1,267,3770666
11026114,23,0,Nickolas Casalinuovo,1,0,27,15282069
1334609,161,0,user1334609,5,0,41,1407241
5420568,71,6,ahax,45,0,23,7082778
3495429,1,0,Thanassis Drivas,0,0,2,4274355
969617,5068,5,beoliver,177,23,482,941644
1086050,93,3,Karel Marhoul,0,0,25,1091488
